X,Y,xcoord,ycoord,imb_nbr_logloc,imb_type,addr_numero,addr_nom_voie
-1.55054459768304,47.2215175821569,-172605.835066337,5978306.63250765,4,IM,77,Rue Préfet Bonnefoy,
-1.57016763199366,47.226818097604,-174790.261253615,5979175.4634537,2,IM,38,Rue Paul Painlevé,
-1.57566471211678,47.2112301049741,-175402.19341377,5976620.61445668,1,PA,36,Boulevard de Launay,
-1.5610040642227,47.2173726579821,-173770.177555501,5977627.28016191,18,IM,9,Rue Mercoeur,
-1.57096066248351,47.2197574329993,-174878.541003928,5978018.13788132,5,IM,3,Rue Lieutenant Sageran,
-1.54421342528154,47.2295484400679,-171901.052178478,5979623.03987389,1,PA,7,Rue Guillet de la Brosse,
-1.56300556079292,47.2140023037523,-173992.983134523,5977074.91884008,1,IM,6,Rue Franklin,
-1.55771801705861,47.2194363756767,-173404.376458473,5977965.51649182,34,IM,25,Rue du Bourgneuf,
-1.56304503171757,47.2290513471568,-173997.377017756,5979541.55128566,1,PA,7,Rue Emile Souvestre,
-1.55501514442198,47.2148219879551,-173103.494052883,5977209.25218605,24,IM,9,Rue de la Bléterie,
-1.56918151338223,47.2252383285334,-174680.487031929,5978916.50742598,1,PA,10,Rue de la Pelleterie,
-1.54953376858592,47.2099741165687,-172493.310085967,5976414.79250291,1,PA,30,Rue des Olivettes,
-1.56936954625623,47.2289281883155,-174701.418755715,5979521.36193843,1,PA,24,rue félix faure,
-1.55237170364775,47.2326456682299,-172809.227571954,5980130.78662124,1,PA,69,Rue Félix Thomas,
-1.54288633530615,47.2311244824398,-171753.32119818,5979881.40601999,10,IM,51,Rue du Coudray,
-1.56680154239136,47.2136677447445,-174415.549873122,5977020.09047853,10,IM,10,Rue Urvoy de Saint Bedan,
-1.56030776920214,47.2239649888494,-173692.666348371,5978707.78697499,1,PA,21,Rue Russeil,
-1.54511955839812,47.2178035106819,-172001.922455607,5977697.89437062,9,IM,8,Rue de Richebourg,
-1.57375761015212,47.228723378983,-175189.895794173,5979487.78778418,1,PA,4,Rue Edmond Biré,
-1.57047595500076,47.2219904362048,-174824.583613764,5978384.13657831,1,PA,44,Rue Charles Monselet,
-1.56708305981776,47.2260425415314,-174446.888249678,5979048.33319964,1,PA,5,Rue Ernest Legouvé,
-1.5472270952671,47.2189742000261,-172236.53238669,5977889.76632639,5,IM,11,Rue Georges Clemenceau,
-1.54948742904235,47.2246161091994,-172488.151591574,5978814.51524021,8,IM,5,Rue Pitre Chevalier,
-1.5630841188103,47.2223316051572,-174001.728173016,5978440.05697428,1,PA,11,Rue des Hauts Pavés,
-1.55085603856999,47.2247066058791,-172640.504507284,5978829.34908959,1,PA,11,rue jean émile laboureur,
-1.54632060666792,47.2205112371674,-172135.622537419,5978141.68785829,2,IM,100,Rue Gambetta,
-1.5478727268583,47.2145752780582,-172308.403766661,5977168.82009664,14,IM,4,Allée Baco,
-1.57151171048856,47.2263953091091,-174939.883387253,5979106.15913191,1,PA,11,Rue de la Mélinière,
-1.56548036828842,47.2323460129603,-174268.477444733,5980081.66108181,1,PA,213,Rue Paul Bellamy,
-1.56442391080543,47.210970519859,-174150.873135682,5976578.0751966,5,IM,3,Rue Maurice Sibille,
-1.5716092013926,47.2257421800214,-174950.736025048,5978999.09801356,1,PA,20,Rue des 3 Ormeaux,
-1.54557988042638,47.2270645644691,-172053.165269394,5979215.86504213,1,PA,3,Rue François Farineau,
-1.57357786830144,47.2255426918597,-175169.887022881,5978966.3981165,1,PA,36,Rue Camille Flammarion,
-1.56697017107281,47.2241352317348,-174434.321532074,5978735.69217779,8,IM,2,Rue d’Angoumois,
-1.54849000931128,47.2219860778024,-172377.119335003,5978383.42220265,2,PA,14,Rue Geoffroy Drouet,
-1.54963953120684,47.228708644508,-172505.083527072,5979485.37238393,1,PA,21,rue maurice utrillo,
-1.55995157728699,47.2145374626169,-173653.015245752,5977162.62272385,3,IM,10,Rue Rubens,
-1.54759849801708,47.2266426308104,-172277.876751696,5979146.70052461,1,PA,19,Rue de la Béraudière,
-1.55502431230149,47.2283932379015,-173104.514616562,5979433.66841606,1,PA,9,Avenue Charles Gris,
-1.56068930239504,47.2208523750233,-173735.138429125,5978197.60159724,6,IM,12,Rue Sarrazin,
-1.53887827745895,47.2236167334761,-171307.146239561,5978650.70330143,1,PA,8,avenue masséna,
-1.55251081693387,47.2198306293544,-172824.713592128,5978030.13483003,14,IM,19,Rue du Roi Albert,
-1.53929168958702,47.2245834410198,-171353.167067145,5978809.16041069,1,PA,91,Rue de Coulmiers,
-1.54821040291883,47.2203197816071,-172345.993693774,5978110.30775122,8,IM,11,Rue Dugast Matifeux,
-1.56711640457597,47.2118247106287,-174450.600171182,5976718.05566888,13,IM,3,Rue de la Rosière d’Artois,
-1.57534656314662,47.2260409339132,-175366.777232415,5979048.0696785,10,IM,42,Rue du Douet Garnier,
-1.56494952410708,47.2172757601447,-174209.384140776,5977611.3992586,17,IM,13,Rue Descartes,
-1.56514066087218,47.2313133512035,-174230.661388138,5979912.36845347,1,PA,9,Impasse Saulnier,
-1.55849397424637,47.2165156463138,-173490.755617491,5977486.82272502,13,IM,13,Rue de l’Arche Sèche,
-1.55129749479211,47.2114287705891,-172689.647189139,5976653.17073316,1,PA,14,Avenue de l’Hôtel Dieu,
-1.5461882679073,47.2308911929432,-172120.890653975,5979843.16157125,1,PA,16,Rue Coquebert de Neuville,
-1.57361881117758,47.2266457536598,-175174.444763005,5979147.2124286,9,IM,45,Boulevard Meusnier de Querlon,
-1.55614259349514,47.229408816263,-173229.001109603,5979600.151225,1,PA,14,Rue Francis Garnier,
-1.57068104782258,47.2206522161041,-174847.414442255,5978164.79477664,1,PA,5,Place Emile Sarradin,
-1.56221757697189,47.2166124389774,-173905.265176813,5977502.68616363,36,IM,11,Rue la Fayette,
-1.55921833241425,47.219715464906,-173571.390799892,5978011.25928039,6,IM,41,Rue Léon Jamin,
-1.54806890103881,47.2267458923033,-172330.241776542,5979163.62737963,3,IM,25,Rue de la Béraudière,
-1.57014500699474,47.2268730972081,-174787.742650255,5979184.47913764,4,IM,40,Rue Paul Painlevé,
-1.54047422369337,47.2186440810439,-171484.806161709,5977835.6605321,14,IM,4,Rue Frédéric Cailliaud,
-1.56826018838887,47.212645285145,-174577.925602812,5976852.52940246,2,PA,12,Impasse de la Rosière d’Artois,
-1.56748397838958,47.2320776286039,-174491.518300943,5980037.66233739,1,PA,21,Boulevard Lelasseur,
-1.54774875870367,47.2186967060301,-172294.603694814,5977844.28563209,2,PA,15,Rue Georges Clemenceau,
-1.55352828172615,47.223095591709,-172937.977254705,5978565.28195592,8,IM,17,Quai de Versailles,
-1.56003494628278,47.2143989124515,-173662.295839912,5977139.91650734,14,IM,1,Rue Rubens,
-1.57433197297023,47.231514237015,-175253.833570616,5979945.30103756,1,PA,40,Boulevard Jean XXIII,
-1.57573639255395,47.2293846580079,-175410.172843535,5979596.19094785,15,IM,3,Boulevard Boulay Paty,
-1.56155321764297,47.2125716143743,-173831.309034614,5976840.45633273,6,IM,2,Rue Régnard,
-1.5680962624663,47.2296006522091,-174559.677452584,5979631.59907004,1,PA,18,Rue Brindejonc des Moulinais,
-1.53853673890684,47.2210961848432,-171269.126341853,5978237.56313649,6,IM,9,Avenue de la Devinière,
-1.56313593027274,47.2306574255516,-174007.495798632,5979804.83894739,8,IM,3,Rue Charles le Goffic,
-1.56704777133314,47.2315357344584,-174442.959953539,5979948.82526778,1,PA,8,Impasse Maryse Bastié,
-1.55989961206703,47.2225382312186,-173647.230503927,5978473.92485935,1,PA,4,Avenue Docteur Heurteaux,
-1.55927460926072,47.224303262092,-173577.655509784,5978763.23480399,7,IM,67,Rue de Bel Air,
-1.56810550381704,47.2212137758985,-174560.706195042,5978256.83691141,1,PA,4,Rue d’Havelooze,
-1.55735599113748,47.2168941070741,-173364.075917278,5977548.84917162,8,IM,5,Rue Beaurepaire,
-1.56788587476976,47.2323277986267,-174536.257201336,5980078.67502961,3,IM,22,Boulevard Lelasseur,
-1.55584526407911,47.2257999222445,-173195.902550413,5979008.56308315,5,IM,36,Quai de Versailles,
-1.54741701168808,47.211775161806,-172257.673785966,5976709.93579629,40,IM,16,Rue Laennec,
-1.53947244211947,47.214300814309,-171373.288347017,5977123.83978391,1,IM,12,Rue de Cornulier,
-1.54821727666866,47.2287870626654,-172346.758876104,5979498.22736183,1,PA,12,Rue de Clermont,
-1.55549430988366,47.2166788151178,-173156.834508084,5977513.56462703,2,IM,3,Rue Saint Léonard,
-1.54054569709687,47.2265587154561,-171492.762544592,5979132.94495623,3,IM,5,avenue gandhi,
-1.55842654027715,47.2133801325615,-173483.248902376,5976972.95615576,1,PA,12,Place du Commerce,
-1.55220062983776,47.2302897748776,-172790.183722538,5979744.56852878,1,PA,42,Rue Fontaine de Barbin,
-1.55903438066709,47.2133787389759,-173550.913385067,5976972.72777345,10,IM,18,Rue de la Fosse,
-1.54290360951167,47.2269351409107,-171755.244153943,5979194.64952048,2,PA,150,Rue Général Buat,
-1.55265373262938,47.2172504626585,-172840.622894578,5977607.25317568,2,IM,3,rue beausoleil,
-1.57244294721966,47.2215881274653,-175043.548185967,5978318.19533099,8,IM,14,Rue Alexandre Dumas,
-1.56614640428563,47.2311429394266,-174342.620232793,5979884.431784,8,IM,21,Rue de la Saulzinière,
-1.55815331523163,47.2285180908706,-173452.833629436,5979454.13527428,1,PA,5,Impasse de Châteaulin,
-1.5593146464908,47.2230346982651,-173582.11243385,5978555.30084965,4,IM,45,Rue de Bel Air,
-1.55670619123487,47.2226594515982,-173291.740523002,5978493.79404017,8,IM,34,Rue Paul Bellamy,
-1.57264826803939,47.2155380864071,-175066.404395068,5977326.61115641,2,PA,2,Avenue Emile Boissier,
-1.54737088401339,47.2100275462217,-172252.538876708,5976423.54805419,29,IM,56,Rue Fouré,
-1.57428102641524,47.2147250995293,-175248.162226056,5977193.37358903,16,IM,2,Place Canclaux,
-1.55829160809423,47.2244186173698,-173468.228320481,5978782.14326697,18,IM,62,Rue Paul Bellamy,
-1.55233290514374,47.2324758586121,-172804.908542245,5980102.9479675,1,PA,65,Rue Félix Thomas,
-1.53973784209304,47.2276364295228,-171402.832536931,5979309.60760211,1,PA,5,Rue Gabrielle le Pan de Ligny,
-1.55664931931906,47.2098475225458,-173285.409570294,5976394.04749491,53,IM,13,Rue Bias,
-1.57063532640011,47.2263442391024,-174842.324756787,5979097.78767336,1,PA,31,Rue Paul Painlevé,
-1.55310035373735,47.2195098620387,-172890.340528895,5977977.56090002,4,IM,10,Rue d’Aguesseau,
-1.55162782206987,47.2176830722801,-172726.419053494,5977678.15517125,6,IM,3,Rue de Verdun,
-1.5632545656806,47.2257561324621,-174020.702231824,5979001.38508807,1,PA,32,rue noire,
-1.55716413317069,47.2298149911951,-173342.71838611,5979666.73599396,1,PA,28,Passage Robin,
-1.55529163303112,47.2249785528629,-173134.272624064,5978873.92569063,24,IM,32,Quai de Versailles,
-1.56714804191556,47.2196869683737,-174454.122023716,5978006.58868118,1,PA,22,Rue Docteur Brindeau,
-1.56607250965652,47.2208881752223,-174334.394320307,5978203.4694013,1,PA,30,Rue Félibien,
-1.55923000167846,47.2195166155949,-173572.689816441,5977978.66780811,13,IM,35,Rue Léon Jamin,
-1.56513390518471,47.232129720528,-174229.90934845,5980046.20223371,1,PA,209,Rue Paul Bellamy,
-1.5703839913965,47.2317738321307,-174814.346272167,5979987.85842405,1,PA,20,Rue du Grand Clos,
-1.54681947588058,47.2222861539313,-172191.156404145,5978432.60712394,8,IM,18,Rue Maréchal Joffre,
-1.57012827427126,47.22326214112,-174785.879971998,5978592.58129768,20,IM,36,Rue Gabriel Luneau,
-1.54108116754832,47.2279264216786,-171552.370842582,5979357.14474028,1,IM,5,Avenue Lieutenant Chapus,
-1.57191093437861,47.2198371408545,-174984.324787405,5978031.20207158,1,PA,74,Rue de la Bastille,
-1.55768370668057,47.2189733144866,-173400.55704466,5977889.62118791,23,IM,7,Allée des Tanneurs,
-1.56492070928742,47.2283010868565,-174206.176489724,5979418.56233947,1,PA,15,Avenue du Gué Moreau,
-1.55476619949439,47.2275737669392,-173075.781630308,5979299.33563466,22,IM,42,Quai de Versailles,
-1.55863602745815,47.2304919943332,-173506.568908692,5979777.71910644,1,PA,1,Rue de Provence,
-1.57338787837987,47.2307173844358,-175148.737441556,5979814.66828237,1,PA,22,Boulevard Jean XXIII,
-1.53855778139435,47.2316053219513,-171271.468780847,5979960.23325485,10,IM,2,Rue Morand,
-1.5661264557413,47.2214451484804,-174340.399570996,5978294.76018481,1,PA,13,Rue de Miséricorde,
-1.55116196503235,47.2303306029811,-172674.560085295,5979751.26161946,8,IM,17,Boulevard Van Iseghem,
-1.56438216202914,47.2308878574212,-174146.225683165,5979842.61476175,3,IM,3,avenue du lavoir,
-1.57072249788134,47.2216695895622,-174852.02864169,5978331.54750433,1,PA,39,Rue Charles Monselet,
-1.57599578321173,47.2121458562666,-175439.048079476,5976770.68397837,8,IM,38,Boulevard Paul Langevin,
-1.54602649856518,47.2171862623567,-172102.882573183,5977596.73119938,21,IM,2,Rue de Loynes,
-1.57022504539385,47.2277897497162,-174796.652484088,5979334.74067441,9,IM,98,Rue des Hauts Pavés,
-1.56685951189448,47.2300462165936,-174422.003008691,5979704.64129314,1,PA,28,Rue Casimir Perier,
-1.54302462633043,47.2267861114325,-171768.715684585,5979170.22019821,1,PA,154,Rue Général Buat,
-1.57362337110908,47.225080987066,-175174.952372257,5978890.7164072,1,PA,27,Rue Camille Flammarion,
-1.57295750849962,47.229535018042,-175100.828885634,5979620.83958717,18,IM,2,Boulevard des Anglais,
-1.54862229830177,47.2279956380124,-172391.845678062,5979368.49110778,1,PA,2,Rue de Clermont,
-1.57053252985442,47.2126277273278,-174830.881497666,5976849.65204878,1,PA,3,Rue Evariste Luminais,
-1.5385928316405,47.2204086501139,-171275.370556402,5978124.87353639,8,IM,74,Rue d’Allonville,
-1.55651275023037,47.2286953818622,-173270.206768883,5979483.198259,1,PA,12,Rue du Mont Goguet,
-1.55803976840756,47.2149689561577,-173440.1936548,5977233.33818193,11,IM,5,Place Félix Fournier,
-1.56680030867396,47.2297780196431,-174415.412536329,5979660.6751797,1,PA,19,Rue Casimir Perier,
-1.55977394051045,47.2262584744049,-173633.240810241,5979083.72903641,4,IM,94,Rue Paul Bellamy,
-1.53870106568836,47.2202601257777,-171287.419115495,5978100.53001544,16,IM,78,Rue d’Allonville,
-1.53874437279586,47.2203125334582,-171292.24004065,5978109.11976137,10,IM,78,Rue d’Allonville,
-1.53945189389653,47.2209566037157,-171371.000929302,5978214.68513187,1,PA,13,avenue de montys,
-1.5626232613638,47.2303349546145,-173950.425756743,5979751.97499791,25,IM,6,Rue Villa Maria,
-1.57058960445227,47.2280729459066,-174837.235012835,5979381.16391118,1,PA,106,Rue des Hauts Pavés,
-1.5533313075077,47.2152940285914,-172916.050185007,5977286.61316262,7,IM,12,Rue de la Baclerie,
-1.55081463011338,47.2315977033039,-172635.894938981,5979958.98427349,1,PA,80,Rue Fontaine de Barbin,
-1.56543185630789,47.2099297944892,-174263.077115763,5976407.52942218,4,IM,3,Rue Flandres Dunkerque 40,
-1.53831785350716,47.2251897227006,-171244.760130619,5978908.54007158,6,IM,3,Rue d’Aurelle de Paladines,
-1.56564856128044,47.2103631186939,-174287.20060296,5976478.53873073,1,PA,7,Rue Flandres Dunkerque 40,
-1.57109442496519,47.2195988490665,-174893.431375276,5977992.14588831,4,IM,68,Rue de la Bastille,
-1.57530579697062,47.2319942858764,-175362.239162462,5980023.99923403,1,PA,52,Boulevard Jean XXIII,
-1.55069008487515,47.2269720469505,-172622.03062648,5979200.69927071,1,PA,0,rue du 65ème régiment d'infanterie,
-1.54836855330966,47.2283212222358,-172363.598914749,5979421.8630766,1,PA,45,Rue Général de Sonis,
-1.53954800438919,47.231769401925,-171381.699900405,5979987.13214525,1,PA,15,Rue Morand,
-1.55875914167139,47.2219428862473,-173520.273920219,5978376.34277795,1,PA,18,Rue de Talensac,
-1.56815774923922,47.2254094827733,-174566.522128836,5978944.56268675,2,IM,7,Rue Jean Viel,
-1.55564999760167,47.2288149968247,-173174.165585575,5979502.80657373,9,IM,1,Ruelle du Mont Goguet,
-1.54529043668402,47.2172467262023,-172020.944539381,5977606.64079653,11,IM,15,Allée Commandant Charcot,
-1.5686303322911,47.2133701365575,-174619.129833529,5976971.31799999,24,IM,5,Rue Huchette,
-1.57069475188499,47.2184693693398,-174848.939971504,5977807.02579424,1,PA,1,Avenue des Acacias,
-1.54377271311545,47.2254672415078,-171851.992324563,5978954.03040345,2,PA,119,Rue Général Buat,
-1.54058931617894,47.2277112535178,-171497.618198597,5979321.87314549,1,PA,11,Avenue Lieutenant Chapus,
-1.5662889483468,47.2320120373336,-174358.488165097,5980026.90938411,1,PA,11,Impasse Morane,
-1.56979715046681,47.2221119181456,-174749.019438697,5978404.04842582,1,PA,18,Rue Gabriel Luneau,
-1.56175735057565,47.2322447506743,-173854.033008733,5980065.06018702,2,PA,6,Rue Vidie,
-1.55983618848276,47.2256563460648,-173640.170222821,5978985.0281834,7,IM,2,Rue Molac,
-1.54706866168086,47.2275381474068,-172218.895640545,5979293.49670628,1,PA,31,Rue Desaix,
-1.5732150567558,47.2317928155098,-175129.499026367,5979990.97052084,1,PA,1,avenue du docteur roux,
-1.55887796003952,47.2139530167187,-173533.500720457,5977066.84153681,7,IM,1,Rue de Guérande,
-1.573542464439,47.2292188371589,-175165.945882942,5979569.00788597,2,IM,82,Rue de la Mélinière,
-1.5406321073975,47.226293817348,-171502.381695258,5979089.52248504,1,PA,4,Avenue Gandhi,
-1.55072336019296,47.2281610666021,-172625.734817915,5979395.60924053,4,IM,7,Place Waldeck Rousseau,
-1.53899864495104,47.2136024936277,-171320.545487487,5977009.39700366,1,PA,4,Rue de Cornulier,
-1.55640120203614,47.2186089836378,-173257.789280702,5977829.90816222,2,PA,23,Rue Armand Brossard,
-1.5381685136485,47.2304302632114,-171228.135693598,5979767.59928362,1,PA,13,Avenue de l’Eperonnière,
-1.56467697356779,47.2153476880416,-174179.043953527,5977295.40725305,9,IM,7,Rue Cassini,
-1.57269831442893,47.2169428890024,-175071.975533668,5977556.84414014,1,PA,21,Avenue Emile Boissier,
-1.5657352315557,47.2106482693491,-174296.848693869,5976525.2669951,10,IM,8,Rue Flandres Dunkerque 40,
-1.56303068097131,47.2272213172754,-173995.77949999,5979241.56053045,1,PA,17,Impasse Guillemet,
-1.54675414687872,47.2241147878651,-172183.884012924,5978732.34113534,1,PA,7,Rue Préfet Bonnefoy,
-1.53927069309529,47.2200258798421,-171350.829748377,5978062.13664232,4,IM,86,Rue d’Allonville,
-1.53812698835576,47.2238310434188,-171223.513119155,5978685.83149841,1,PA,58,Rue de Coulmiers,
-1.5568223402108,47.2155173688743,-173304.670167859,5977323.21580729,8,IM,10,Rue de la Clavurerie,
-1.5657894976612,47.2104838085874,-174302.889569101,5976498.31641809,20,IM,11,Rue Flandres Dunkerque 40,
-1.57536997867922,47.2126259954172,-175369.383837581,5976849.36822543,17,IM,13,Boulevard Paul Langevin,
-1.54607545918554,47.2326675775682,-172108.332844511,5980134.37845305,1,PA,4,Chemin du Petit Doyenné,
-1.55526281632432,47.2144064452822,-173131.064762936,5977141.15101957,6,IM,2,Allée Jean Bart,
-1.55379847732077,47.2235358480728,-172968.055290712,5978637.44516495,2,PA,29,Rue Adolphe Moitié,
-1.57514000652072,47.2206564466809,-175343.783454,5978165.48818327,1,PA,10,Rue des Dervallières,
-1.5499164344908,47.2243332309522,-172535.908259642,5978768.14714644,2,IM,9,rue pitre chevalier,
-1.53839548546881,47.2235229395175,-171253.402081059,5978635.329292,1,PA,5,Rue Gambetta,
-1.55834229198992,47.2107728153586,-173473.870425941,5976545.67670216,21,IM,9,Allée de l’Ile Gloriette,
-1.56713763118175,47.2132035955076,-174452.963106129,5976944.025121,3,IM,16,Rue de la Rosière d’Artois,
-1.57399456069684,47.2297961526612,-175216.273008155,5979663.64775806,1,PA,10,Rue Pierre Abélard,
